lgd_state_id,lgd_district_id,pc11r_hl_dw_loc_inprem_no,pc11r_hl_dw_loc_nearprem_no,pc11r_hl_dw_loc_far_no,pc11u_hl_dw_loc_inprem_no,pc11u_hl_dw_loc_nearprem_no,pc11u_hl_dw_loc_far_no,pc11r_hl_dw_loc_inprem_sh,pc11r_hl_dw_loc_nearprem_sh,pc11r_hl_dw_loc_far_sh,pc11u_hl_dw_loc_inprem_sh,pc11u_hl_dw_loc_nearprem_sh,pc11u_hl_dw_loc_far_sh,pc11r_pca_no_hh,pc11u_pca_no_hh,pc11_pca_no_hh
09,132,31675690.71537781,12281091.5694809,3928919.002300262,12973560.95703125,1911222.895996094,533001.494140625,66.129204,25.639183,8.2023878,84.134636,12.394442,3.4565597,478997,154200,633197
09,133,27497127.09647369,11249697.39696884,3424903.704589844,9499564.9453125,1166490.805664063,361834.8049621582,65.059319,26.617241,8.1034613,86.136513,10.577058,3.2809067,422647,110285,532932
09,134,32369963.24500275,8910317.789932251,2759025.408103943,13114496.56640625,1209501.911132813,369146.1979980469,73.456581,20.220024,6.2610068,89.298698,8.235692,2.5135753,440668,146861,587529
09,135,7624987.518013,12252485.10063934,6030926.207580566,2715874.03125,739087.201171875,312735.5051269531,29.425451,47.28334,23.273838,72.086899,19.617443,8.3008757,259129,37675,296804
09,136,1721905.008537292,9312200.196311951,4094136.90486145,927965.90625,490566.8984375,276644.494140625,11.382389,61.55687,27.063663,54.734333,28.935171,16.317358,151278,16954,168232
09,137,23284936.21060944,15727681.28585815,3050350.806808472,4005669.453125,634998.708984375,126846.6003417969,55.354656,37.388996,7.2515173,83.983345,13.313458,2.6594808,420650,47696,468346
09,138,8822164.592941284,12070783.50318146,3675876.707454681,3207356.40234375,936996.388671875,353801.40625,35.908001,49.130539,14.961564,71.282509,20.824455,7.8631272,245688,44995,290683
09,139,4726113.694389343,12454037.96917725,4174094.099449158,4679689.5390625,1427284.859375,290426.701171875,22.131388,58.319618,19.546398,73.14415,22.308645,4.5394068,213548,63979,277527
09,140,18583933.30389404,14740410.40866852,3245397.297943115,4755572.765625,827639.7905273438,183379.2994384766,50.815899,40.306171,8.8742132,82.47039,14.352798,3.180135,365711,57664,423375
09,141,7458637.620117188,13144612.39104462,3607733.690109253,3642752.889160156,2983950.6875,580322.4038085938,30.805668,54.289883,14.900663,50.576229,41.429375,8.0572357,242119,72025,314144
09,142,5181665.909088135,25167232.65690613,11107194.49475861,3755240.19921875,1471542.8203125,535109.3994140625,12.498652,60.705666,26.791567,65.127304,25.521034,9.280427,414578,57660,472238
09,143,5663077.517990112,15744626.63169098,6081324.116889954,8133421.36328125,4209484.9765625,1591257.002929688,20.600725,57.274639,22.122192,58.358898,30.203882,11.417583,274897,139369,414266
09,144,8770317.11390686,1814789.898704529,605353.4033279419,18807291.8203125,2059939.912597656,636207.485168457,78.365173,16.215643,5.408998,87.405037,9.5733681,2.9567118,111916,215174,327090
09,145,7333437.676971436,1825637.600776672,426174.0991668701,43682197.5390625,6943282.914283752,2621382.307098389,76.50872,19.046619,4.4462142,82.020439,13.037144,4.9220719,95851,532577,628428
09,146,19296142.12603617,21289283.51341438,9916045.515256882,3039320.7421875,806404.69921875,311174.5048828125,38.202995,42.149067,19.63204,73.115082,19.399185,7.4857345,505095,41569,546664
09,147,25798387.41376495,21627782.17388916,3000700.801773071,3298216.953125,346877.8970947266,51428.8994140625,51.159058,42.888611,5.950489,89.215744,9.3829393,1.3911358,504278,36969,541247
09,148,27059120.6706543,24476279.67129946,3943062.305906296,11815350.47460938,1592312.578125,278137.3002929688,48.765717,44.110943,7.106153,85.642685,11.541759,2.0160575,554880,137961,692841
09,149,2227682.694297791,10809338.93539429,3632907.697288513,2487029.0546875,889135.70703125,440135.185546875,13.363423,64.843063,21.793087,65.168594,23.29837,11.533034,166700,38163,204863
09,150,30122302.89466858,24982300.90348053,8757060.196540833,6973772.9375,1711642.0546875,499687.9013671875,47.167286,39.118767,13.712324,75.954613,18.642292,5.4423342,638627,91815,730442
09,151,5751926.399246216,12183686.69369507,3721833.59262085,5127492.0234375,1471868.69140625,577734.5029296875,26.559202,56.2575,17.18536,71.445381,20.508705,8.0500298,216570,71768,288338
09,152,20190767.12108612,31264945.65100861,9864754.082439423,3463600.666015625,1109548.719726563,453839.0224914551,32.924526,50.98288,16.086182,68.901321,22.072226,9.0282087,613244,50269,663513
09,153,4352033.50932312,11709697.99462128,5523030.61214447,9779562.099609375,3850164.23828125,1563111.104980469,20.162958,54.250996,25.588184,64.366325,25.340698,10.287957,215843,151936,367779
09,154,17975109.99554443,4014746.69960022,1542155.802833557,7236211.6875,509273.705078125,151896.7941894531,76.35434,17.053766,6.5507412,91.616173,6.4478083,1.9231337,235417,78984,314401
09,155,4645005.819900513,13158089.74563599,5571524.10521698,2636624.29296875,1615745.2734375,467451.5087890625,19.872023,56.292255,23.835806,55.881996,34.244949,9.9074116,233746,47182,280928
09,156,6552366.210601807,15900463.90189362,7430828.804653168,2069408.921875,785681.50390625,243875.8999023438,21.926516,53.208527,24.866159,66.789597,25.357653,7.871027,298833,30984,329817
09,157,5583934.808334351,17780435.41638184,5974423.703117371,38691908.328125,14490113.70898438,3602540.203125,19.033373,60.606304,20.364391,67.885063,25.422947,6.3206673,293376,569962,863338
09,158,2478964.504993439,16328432.87774658,6812277.403129578,919607.89453125,927327.38671875,317821.796875,9.675971,63.733646,26.589893,42.47023,42.82674,14.677957,256198,21653,277851
09,159,38234224.27018738,21961120.84329677,5942047.101221085,7139388.96875,919830.41796875,324501.2985839844,57.811165,33.205799,8.9845333,85.163055,10.972307,3.8708525,661364,83832,745196
09,160,28191501.82915497,21203124.49640656,3988483.898208618,2269748.3125,374131.19921875,78731.50048828125,52.80949,39.718575,7.4713936,83.360817,13.740679,2.8915639,533834,27228,561062
09,161,1948765.699344635,10756467.46986389,6248437.110601425,1848217.029296875,1007945.208984375,396613.517578125,10.281391,56.749485,32.965801,56.779118,30.965107,12.184373,189543,32551,222094
09,162,6522698.268585205,17178707.08898926,4617021.203521729,46448774.05078125,8041693.486328125,3262061.8515625,23.032696,60.660774,16.303444,80.429382,13.924769,5.6484942,283193,577510,860703
09,163,7894468.091339111,9141801.893211365,3436403.785835266,4165088.45703125,1121348.997070313,316648.6091308594,38.542126,44.631821,16.777103,74.332779,20.012297,5.6511092,204827,56033,260860
09,164,18389259.39507294,18751116.09928894,3339545.795814514,1701645.0078125,409858.7021484375,66555.19982910156,45.429134,46.323071,8.2500696,78.146729,18.822443,3.0564959,404790,21775,426565
09,165,873132.5027885437,7965812.012336731,3629304.796316147,1091149.0546875,1433042.75,851778.7265625,7.0030999,63.891079,29.109425,32.323639,42.451721,25.232655,124678,33757,158435
09,166,9323236.810413361,13164128.40759277,3862617.298938751,3686018.017578125,1009909.40234375,322568.40625,35.381901,49.958172,14.658722,73.445671,20.122929,6.42733,263503,50187,313690
09,167,10574288.26663208,8968596.169219971,9737654.863285065,9755752.91796875,2205731.9921875,1063956.501464844,36.104385,30.621981,33.247822,74.903664,16.935383,8.1689482,292881,130244,423125
09,168,13137755.71611214,10096580.79354858,2129654.607523918,5807625.328125,980602.19921875,289103.6003417969,51.795841,39.805954,8.3962021,82.05294,13.854423,4.0845957,253645,70779,324424
09,169,20058595.84723663,5571188.097663879,1532069.393699646,27817346.44140625,2288589.481933594,638274.3862304688,73.83197,20.50651,5.6392632,90.483215,7.4442377,2.0761549,271679,307431,579110
09,170,6716433.407798767,17476320.88916779,9687862.394273758,3171248.490722656,1777691.109375,615341.0981445313,19.793629,51.503498,28.550562,57.03479,31.971712,11.066888,339323,55602,394925
09,171,26369207.67780304,4258824.40460968,1336659.79498291,19109050.5703125,1050856.948974609,317320.4864501953,82.433395,13.313611,4.1785636,93.31411,5.1315885,1.5495527,319885,204782,524667
09,172,23188470.24130249,7568967.406616211,2401616.6014328,12574413.2890625,882869.2954101563,312143.6007080078,69.927986,22.825251,7.2424016,91.316788,6.4114952,2.2668216,331605,137701,469306
09,173,23932837.81497192,4832624.907617569,1136868.30301857,6023105.1953125,264233.0913085938,65848.10052490234,80.035973,16.161221,3.8019044,94.781898,4.1580734,1.036211,299026,63547,362573
09,174,13800398.60235786,28299971.68724823,8412322.793281555,1751376.404296875,839552.611328125,250891.0048828125,27.320543,56.025238,16.653811,61.63129,29.544027,8.8289051,505129,28417,533546
09,175,11382174.92758942,28348865.77555084,8575924.201065063,3191340.3359375,1455042.671875,374117.09375,23.562117,58.684677,17.752928,63.566185,28.982027,7.4517894,483071,50205,533276
09,176,24381062.08598328,3545124.199867249,1123465.005729675,9790867.578125,448035.3979492188,90094.10021972656,83.923592,12.202895,3.8671498,94.853447,4.3405452,.87282723,290515,103221,393736
09,177,24346263.00575256,11766673.89863586,4707016.686927795,17194052.03125,1473661.544921875,277399.4049072266,59.643269,28.825897,11.53121,90.753899,7.7783022,1.4641737,408198,189458,597656
09,178,11634714.09962463,10378526.58846283,1770037.600799561,1312180.453125,492683.3046875,68265.29931640625,48.901585,43.621735,7.4396024,70.080132,26.312931,3.6458716,237921,18724,256645
09,179,4583906.296554565,10000801.78704834,4389801.501846313,1604347.7734375,1206079.390625,454030.7993164063,24.158245,52.706535,23.135269,49.125721,36.930595,13.902591,189745,32658,222403
09,180,28326758.48334503,10932261.70722198,3246137.493007064,9233331.984375,784820.7890625,225278.6005859375,66.642258,25.719519,7.6369462,90.130531,7.6609735,2.1990414,425057,102444,527501
09,181,9307372.416557312,7173013.008506775,1752860.200538635,462804.203125,93275.796875,39720.0009765625,51.04657,39.340611,9.613616,77.67778,15.655555,6.666667,182331,5958,188289
09,182,15968718.20284271,16390194.10461426,3184793.400520325,1580034.5078125,634140.3046875,174317.1032714844,44.923965,46.109684,8.9596138,66.137901,26.544174,7.2966557,355461,23890,379351
09,183,28671441.3936615,30981922.42028046,11812305.88655853,6885381.265625,1349165.79296875,475740.2978515625,40.119278,43.35228,16.528683,79.043282,15.488248,5.4614367,714655,87109,801764
09,184,3313443.992103577,14646153.2986145,9122205.009536743,4122043.41015625,1400217.208007813,714764.2935791016,12.234767,54.080368,33.683395,66.109238,22.456654,11.463374,270822,62352,333174
09,185,13223493.2301445,18124744.72989273,5482558.601852417,2059396.806640625,558501.59375,175115.0034179688,35.902966,49.2103,14.885636,73.742142,19.998625,6.2704554,368312,27927,396239
09,186,15110553.78368378,26260984.80992126,7730252.383104324,6797300.10546875,2266600.77734375,678742.7093505859,30.768415,53.473148,15.740497,69.768135,23.264606,6.9666796,491106,97427,588533
09,187,8730731.184467316,13753428.2977829,8208627.886268616,20371102.94238281,3342739.297851563,1604390.993408203,28.440903,44.80265,26.740118,80.459679,13.202806,6.3368578,306978,253184,560162
09,633,12104972.6825943,5454294.885223389,1514384.903823853,3899431.7421875,640335.5991210938,178911.3995361328,63.463543,28.595592,7.9395661,82.678139,13.576787,3.7933891,190739,47164,237903
09,640,9664897.214248657,15466897.89033508,5351630.503761292,370081,271563.19921875,84755.79919433594,31.704924,50.737923,17.555597,50.947273,37.3848,11.667924,304839,7264,312103
09,659,21114662.06011963,5483137.098428726,1973807.700429916,6252211.34375,492591.11328125,117697.498046875,73.899323,19.190462,6.9081407,91.106903,7.1780124,1.7150819,285722,68625,354347
09,660,6797665.602313995,5424219.028137207,2192493.893966675,5042390.78125,946658.59765625,329728.5087890625,47.158852,37.630558,15.210442,79.794762,14.980672,5.2178836,144144,63192,207336
09,661,12391580.55181885,2212805.500244141,615293.69972229,6310130.7265625,553158.2114257813,137075.4930419922,81.416962,14.538897,4.0426922,90.081665,7.8967323,1.9568515,152199,70049,222248
10,188,29556702.69260406,20960843.5316925,3019676.106498718,2582244.4375,581158.203125,116222.19921875,55.20892,39.152729,5.6404486,78.772598,17.728508,3.5454135,535361,32781,568142
10,189,21983974.63969421,9815996.68737793,3692743.001693726,3116475.078125,413403.08984375,156461.798828125,61.92041,27.647892,10.401038,84.54438,11.214885,4.2445283,355036,36862,391898
10,190,10045010.20313263,15887261.09578705,10849627.39925766,833474.5,324564.5078125,202361,27.296446,43.172256,29.482924,61.266869,23.858021,14.875111,367997,13604,381601
10,191,23667365.86328888,19097172.18536377,5481550.019218445,7356279.69921875,2552246.193359375,808227.396484375,49.052349,39.580288,11.360914,68.638016,23.81382,7.5411935,482492,107175,589667
10,192,17928586.27672577,18703606.76593018,9203158.815925598,7234617.390625,2206296.25,1197977.608398438,39.110542,40.801224,20.076349,68.056572,20.754787,11.269462,458408,106303,564711
10,193,26155960.81097412,7263000.999336243,2245549.900604248,5149994.28125,605953.5078125,187152.3037109375,73.336044,20.363993,6.2960696,86.655014,10.195916,3.1490688,356659,59431,416090
10,194,16760239.79496765,5036302.706413269,1719402.602989197,2028425.6875,392901.40234375,226972.9013671875,71.266495,21.414946,7.3111,76.593498,14.835985,8.5705128,235177,26483,261660
10,195,29142132.14830017,31267766.0522995,12035676.89744568,5100678.015625,1620375.42578125,671654.203125,40.221008,43.154739,16.611244,69.010147,21.923037,9.0872145,724550,73912,798462
10,196,24140650.79135132,23467642.38101196,12265507.19046593,7108035.887695313,1068908.479980469,787255.4963378906,40.316193,39.192234,20.48406,79.293587,11.924192,8.782217,598783,89642,688425
10,197,22970413.69477081,13528065.5815897,2213997.899147749,2054379.5,433298.197265625,75270.501953125,59.290573,34.918255,5.7147079,80.177162,16.910519,2.9376147,387421,25623,413044
10,198,5246599.691800117,14533613.82073212,8440590.109870911,1418967.525390625,785417.8984375,283425.296875,18.591448,51.500198,29.909428,57.039333,31.57205,11.393065,282205,24877,307082
10,199,8280181.695846558,5694885.199455261,2016203.097480774,1679937.96875,358208.1875,145534,51.777023,35.610836,12.607574,76.990738,16.416508,6.6697526,159920,21820,181740
10,200,13101154.90802002,6654217.100585938,4311049.706173897,847175.8984375,127504.3000488281,44318.69995117188,54.430523,27.645847,17.910841,83.146126,12.513917,4.3496614,240695,10189,250884
10,201,27346171.79766846,23142083.50357819,6064255.290557861,4204672.5078125,896636.693359375,259796.5966796875,48.356483,40.922356,10.723477,78.498108,16.73954,4.8502092,565512,53564,619076
10,202,13096152.76351929,14542123.14981079,3635111.400474548,1195594.875,322491.3984375,93426,41.878609,46.502502,11.624285,74.232887,20.02306,5.8006954,312717,16106,328823
10,203,12035070.51824951,15424041.60119629,3191326.403837204,2358666.34375,645615.5234375,190518.203125,39.266521,50.323631,10.41226,73.828293,20.208324,5.9633842,306497,31948,338445
10,204,5845603.708778381,5375482.901573181,2701226.691574097,1643017.15625,453241.21875,314441.609375,41.979805,38.603664,19.398676,68.15519,18.801229,13.043581,139248,24107,163355
10,205,20636623.80549622,14952451.22737122,2800017.210510254,1264010.8125,385001.390625,93714.19921875,53.761368,38.953281,7.2944469,72.50679,22.084633,5.3756781,383856,17433,401289
10,206,32725929.34869385,40318517.41368103,13774416.11431122,1768195.3046875,811779.40625,419545.10546875,37.679935,46.421879,15.859569,58.957531,27.067434,13.989034,868524,29991,898515
10,207,7370782.405166626,8188487.618331909,3642315.691734314,5292151.39453125,1140968.03515625,668478.3881835938,38.357327,42.61264,18.9545,74.526848,16.067709,9.4138622,192161,71010,263171
10,208,37781723.91832733,39764947.51683044,8150206.298072815,6721107.19921875,1597997.810546875,538333.8996582031,44.079185,46.392971,9.5086832,75.884689,18.042202,6.0780616,857133,88570,945703
10,209,16763525.4890976,14706590.71912384,8710044.798210144,5224468.921875,1372319.21875,978418.9140625,41.723251,36.603683,21.678696,68.969887,18.116425,12.916421,401779,75750,477529
10,210,12150092.59233856,12282613.17866325,6056132.796470642,2547358.9375,495573.30859375,292709.296875,39.849041,40.283676,19.86249,76.396324,14.862443,8.77847,304903,33344,338247
10,211,31362039.41545868,26974324.06450653,5395870.194400787,5648337.421875,1337583.70703125,324969.6036376953,49.206627,42.322357,8.4660492,77.261238,18.296247,4.4451227,637354,73107,710461
10,212,26310138.75912476,20480155.28982544,7827073.597549438,35888410.0703125,5051003.698822021,2001422.533416748,48.173481,37.498867,14.331258,83.573372,11.762277,4.6607141,546154,429424,975578
10,213,41918477.16107941,41239852.97277832,7812568.990737915,4990878.8125,1717350.390625,476149.9072265625,46.080872,45.334862,8.588336,69.468277,23.903881,6.627553,909672,71844,981516
10,214,27012867.0692358,26098229.7824707,5022944.000617981,4866693.5,1444455.578125,330250.89453125,46.464718,44.891453,8.6399441,73.27813,21.749264,4.9726095,581363,66414,647777
10,215,30079163.56108093,6579367.008773804,2380667.801010132,5929692.08203125,799380.291015625,263640.8959960938,77.048225,16.853146,6.0981159,84.769226,11.427718,3.7689369,390394,69951,460345
10,216,15299891.48987579,15335624.55053711,3376823.602767944,2199284.5,562809,126992.796875,44.9842,45.089264,9.9284172,76.200005,19.5,4.4000001,340117,28862,368979
10,217,32540453.96833038,37286416.9342072,10860697.29134369,2027039.01171875,527018.3984375,255537.9018554688,40.302666,46.180733,13.451412,72.159729,18.761112,9.0967894,807402,28091,835493
10,218,33505182.32940674,19231964.8017807,4674014.906059265,3943658.21875,1169772.87109375,473869.0048828125,58.247192,33.433872,8.125556,70.582542,20.936281,8.4811802,575224,55873,631097
10,219,2738240.201568604,3690450.005371094,1862013.506660461,1043084.90625,412950.1875,323564.90625,33.028648,44.514202,22.459604,58.613449,23.204662,18.18189,82905,17796,100701
10,220,5524293.407958984,7440891.694580078,1463484.100692749,317503.59375,209130.59375,59165.80078125,38.287106,51.570435,10.142939,54.200001,35.700001,10.1,144286,5858,150144
10,221,22691040.16362,35106858.86361694,12040940.18128967,2588458.91015625,853120.6953125,261948.5961914063,32.449425,50.204723,17.219202,69.867706,23.027443,7.0705194,699274,37048,736322
10,222,32747446.86708069,15271266.09165192,2686207.400512695,2495316.65625,300254.203125,67151.3994140625,64.583618,30.117573,5.2976646,87.230537,10.496197,2.3474586,507055,28606,535661
10,223,26047944.67514038,14173587.90585327,2027326.69883728,1463739.8125,464746.09375,120814.1015625,61.64027,33.540604,4.7974977,71.426331,22.678286,5.8953838,422580,20493,443073
10,224,23677382.70846558,28347774.59854889,7208405.597457886,2184158.125,1109824.1875,534017.703125,39.971474,47.855896,12.169023,57.057423,28.992273,13.950306,592357,38280,630637
10,611,7658745.800636292,2698703.499603271,618879.9001464844,710052,120877.8984375,15215.400390625,69.771484,24.585297,5.638021,84,14.3,1.8000001,109769,8453,118222
11,225,1225549.901809692,1104113.499168396,849321.3966751099,2328279.9765625,425865.1875,114954.7984008789,38.556278,34.735844,26.719984,81.150185,14.843163,4.00665,31786,28691,60477
11,226,278222.2984256744,356243.6969223022,253931.2006187439,81158,20658.400390625,3583.60009765625,31.317232,40.099472,28.582981,77,19.6,3.4000001,8884,1054,9938
11,227,1469914.401885986,765001.1002655029,308295.1008453369,368533.203125,92752.3984375,22714.400390625,57.797829,30.080257,12.12233,76.143227,19.163719,4.693058,25432,4840,30272
11,228,934828.1016616821,1029271.2993927,722311.1022262573,74804,18818.69970703125,19702.5,34.799839,38.315575,26.888699,66.022949,16.609621,17.389673,26863,1133,27996
12,229,964082.5988311768,952139.0016784668,565684.9961013794,304376.6953125,111431.5,50491.80200195313,38.783596,38.303123,22.756659,65.274864,23.896955,10.828179,24858,4663,29521
12,230,53557.00040435791,55941.30004119873,23501.69998168945,44463.6015625,16146,1490.400024414063,40.238167,42.029526,17.657175,71.600006,26,2.4000001,1331,621,1952
12,231,70004.09981536865,465959.2990036011,336468.800491333,172919,137902,50179,8.0096226,53.313419,38.497574,47.900002,38.200001,13.9,8740,3610,12350
12,232,266509.9987945557,350208.3983154297,235753.8014907837,382874.40625,154529.400390625,81561.4013671875,31.262171,41.080166,27.654406,61.863693,24.968395,13.178446,8525,6189,14714
12,233,77313.30004882813,402872.8003158569,246804.4000320435,13843.7001953125,29215.30078125,3241,10.625797,55.370094,33.920341,29.9,63.100002,7,7276,463,7739
12,234,204611.6011047363,230702.100112915,226897.5000152588,290747.8125,110475.6015625,26548.400390625,30.59384,34.49493,33.92606,67.900002,25.800001,6.2000003,6688,4282,10970
12,235,385737.0984420776,288657.6994400024,223917.899520874,203602.59375,45535.80078125,12561.599609375,42.940788,32.133774,24.926851,77.799995,17.4,4.7999997,8983,2617,11600
12,236,471581.4008331299,376585.2001800537,123319.0000839233,257142.40625,36648.80078125,6909.2001953125,48.402073,38.651875,12.657189,85.599998,12.2,2.3,9743,3004,12747
12,237,616762.1021957397,492703.2992630005,313694.900428772,1514856,499949.5,133694.5,43.296741,34.587807,22.021404,70.507607,23.269699,6.2226901,14245,21485,35730
12,238,233872.2000961304,376537.9002761841,216057.6995420456,161254.5,7077,168.5,28.018713,45.110565,25.884474,95.699997,4.1999998,.1,8347,1685,10032
12,239,152695.2005004883,376181.5996170044,218899.6994094849,242873.8984375,75026,53010.099609375,20.419256,50.305107,29.272493,65.517639,20.239008,14.3,7478,3707,11185
12,240,78515.50004577637,319156.3987197876,62334.79981994629,117073,30943,11484,17.068586,69.381828,13.551044,73.400002,19.4,7.1999998,4600,1595,6195
12,241,174691.0000762939,587569.9986152649,424703.8006210327,192574,66213.796875,5012.2001953125,14.583104,49.050003,35.454029,73,25.099998,1.9000001,11979,2638,14617
12,242,491225.1008224487,653207.101234436,257913.7986907959,269829.5,116092.80078125,23077.70043945313,34.915424,46.428822,18.332064,65.972984,28.384548,5.6424694,14069,4090,18159
12,243,258277.4998855591,265080.2006378174,48043.39958953857,348602.8125,68577.6015625,21980,45.200821,46.391354,8.4080153,79.300003,15.6,5,5714,4396,10110
12,628,138598.2010498047,190475.8003463745,112816.7000427246,12005.400390625,6395.39990234375,317.8999938964844,31.321627,43.04538,25.4953,64.200005,34.200001,1.6999999,4425,187,4612
12,666,111582.500617981,273779.4000244141,464681.5985412598,46207.3984375,37503,8797,13.127353,32.209343,54.668423,49.899998,40.5,9.5,8500,926,9426
12,677,52625.60023498535,306655.099275589,361743.8999176025,0,0,0,7.2109618,42.019058,49.567539,,,,7298,0,7298
12,678,910557.199256897,438874.998588562,239029.2008361816,260091.5,36482,17926.5,57.303787,27.619572,15.042744,82.699997,11.6,5.6999998,15890,3145,19035
12,679,110967.2010498047,275641.9993438721,140869.2996902466,0,0,0,21.036436,52.254406,26.70508,,,,5275,0,5275
12,718,69490.60010528564,182341.0000610352,120261.7001037598,0,0,0,18.655195,48.950603,32.285019,,,,3725,0,3725
12,719,198197.7012176514,115990.0004119873,89525.30004119873,0,0,0,49.095295,28.731731,22.176195,,,,4037,0,4037
12,723,52741.60027313232,103102.5999526978,59961.50016021729,0,0,0,24.440037,47.776924,27.785681,,,,2158,0,2158
12,724,97780.79960632324,146848.0990524292,43904.69983673096,71926.3984375,30536.80078125,3936.800048828125,33.892826,50.900555,15.218266,67.599998,28.700001,3.7,2885,1064,3949
12,725,50283.99906921387,106446.7002792358,62584.59965515137,0,0,0,22.318686,47.246651,27.778339,,,,2253,0,2253
13,244,1806505.681236267,1138924.197372437,525328.7035293579,3320484.5703125,628900.0029296875,261228.798828125,52.045685,32.812569,15.134794,78.871368,14.938242,6.2049594,34710,42100,76810
13,245,311152.5006484985,1564275.998634338,888290.1941680908,1127029.859375,769324.578125,781039.337890625,11.258956,56.602837,32.142502,42.124084,28.754423,29.192276,27636,26755,54391
13,246,643036.3004302979,1583458.90852356,769428.9017181396,385042.201171875,565233.80859375,323406.39453125,21.463161,52.852432,25.681873,30.246834,44.401714,25.405058,29960,12730,42690
13,247,568354.9953613281,1685439.202850342,1328628.70526123,246871.505859375,218208.88671875,150519.59375,15.866088,47.050392,37.089741,40.102585,35.446537,24.450876,35822,6156,41978
13,248,462031.0024719238,2105085.302513123,579950.3974227905,205485.1015625,177408.203125,122588.3984375,14.679768,66.883308,18.426332,40.633797,35.081711,24.241329,31474,5057,36531
13,249,627752.7028656006,1342898.011184692,1003117.298839569,235944.015625,253344.015625,206712,21.109446,45.157642,33.731834,33.900002,36.400002,29.700001,29738,6960,36698
13,250,243496.9995880127,997075.3976211548,1272595.003860474,167489.109375,189444.609375,270993.59375,9.6894951,39.676697,50.640469,26.700001,30.200001,43.200001,25130,6273,31403
13,251,368945.2977218628,1270657.50044632,661898.4017486572,168273.6015625,174664.49609375,138679.8029785156,16.031342,55.212372,28.760685,34.904293,36.229931,28.765776,23014,4821,27835
13,613,360709.6986541748,765682.8956451416,420586.3029098511,170176.50390625,61919.001953125,53904.5,23.316723,49.494694,27.187222,59.502274,21.650002,18.847727,15470,2860,18330
13,614,137824.3987197876,637247.2007026672,379881.2010116577,86119.3046875,129956.1953125,94513.6015625,11.933882,55.177696,32.892994,27.700001,41.799999,30.4,11549,3109,14658
13,615,28260.09970855713,203269.3993606567,797985.9992218018,169,70135,98696,2.7450316,19.744478,77.511993,.1,41.5,58.400002,10295,1690,11985
14,252,61318.49994659424,1318093.798461914,1268136.208618164,294921.0092773438,873647.390625,565106.79296875,2.3118119,49.694382,47.810898,17.00519,50.374641,32.584145,26524,17343,43867
14,253,95614.30142211914,722850.8980255127,831476.4009628296,0,0,0,5.794806,43.809147,50.392509,,,,16500,0,16500
14,254,642738.3059768677,2149339.499076843,1028186.298599243,145205.1005859375,131721.80078125,53272.8994140625,16.729263,55.943245,26.761747,43.974895,39.891521,16.133526,38420,3302,41722
14,255,222742.5003814697,2218227.790260315,2033984.392494202,1266280.705383301,1165613.204101563,1194089.810546875,4.977375,49.56823,45.451149,34.907806,32.132687,32.917706,44751,36275,81026
14,256,327122.7987213135,1819771.780097961,1850912.297790527,2980147.205078125,1977513.671875,1994027.421875,8.1792965,45.501122,46.279751,42.842213,28.428482,28.665882,39994,69561,109555
14,257,412284.1989059448,2742154.707885742,1347148.611206055,0,0,0,9.1322422,60.739704,29.839823,,,,45146,0,45146
14,258,175968.201713562,525939.9018630981,387053.3990936279,56044.1015625,192499.296875,99556.6015625,16.04232,47.947845,35.286114,16.1,55.299999,28.6,10969,3481,14450
14,259,33092.19944000244,1212816.80267334,1245499.702301025,166457.2006225586,1051234.971679688,838407.8017578125,1.3285238,48.689903,50.001995,8.0957737,51.127621,40.776608,24909,20561,45470
14,260,150342.4984207153,1197773.888504028,519839.7012939453,177684,249802.796875,95113.203125,8.0487442,64.124092,27.830168,34,47.799999,18.200001,18679,5226,23905
14,711,91159.80023193359,993313.505859375,507751.1001052856,94307.60595703125,419929.61328125,537362.8125,5.7257586,62.390144,31.891911,8.9680109,39.932446,51.099545,15921,10516,26437
14,712,560228.2973136902,1854775.09954071,887043.3968582153,38224.19921875,80472,25003.798828125,16.886044,55.905449,26.736696,26.6,56,17.4,33177,1437,34614
14,713,64429.69960021973,326435.1981506348,304009.1008300781,50053.59765625,36977.80078125,53428,9.2717943,46.975853,43.748611,35.599998,26.300001,38,6949,1406,8355
14,714,115057.900352478,276599.1037063599,367087.8026885986,0,0,0,15.163139,36.452175,48.377411,,,,7588,0,7588
14,715,8256.7001953125,289985.0980224609,386950.3957290649,0,0,0,1.2050059,42.321236,56.472622,,,,6852,0,6852
14,716,19112.30020141602,326779.0009613037,512855.2002182007,153149.40625,95314.5,74636.1015625,2.1356912,36.515701,57.308659,47.400002,29.5,23.1,8949,3231,12180
14,717,51470.60047149658,436138.5960617065,414137.3988189697,0,0,0,5.7081733,48.368481,45.928513,,,,9017,0,9017
15,261,46826.3000793457,813322.200592041,335957.000869751,3997452.048828125,1762703.80078125,759574.6997070313,3.9152424,68.003525,28.09005,61.314377,27.036993,11.650634,11960,65196,77156
15,262,54046.29978942871,532890.0001983643,201964.200630188,178829.1953125,586569.609375,140801.1953125,6.8517113,67.557045,25.603981,19.733965,64.728493,15.53754,7888,9062,16950
15,263,55277.70056152344,378318.4990234375,209656.5986633301,392653.41015625,466460.015625,107235.0981445313,8.5928335,58.809032,32.590797,40.638939,48.27779,11.098644,6433,9662,16095
