ec13_state_id,ec13_district_id,ec13_subdistrict_id,ec13_village_id,ec13_town_id,rural,num_hosp_priv,emp_hosp_priv,num_hosp_gov,emp_hosp_gov,pc11_village_id,pc11_state_id,pc11_district_id,pc11_subdistrict_id,pc11_town_id
01,01,001,0011,0011,1,,,1,7,000011,01,001,00001,
01,01,001,0021,0021,1,,,3,23,000021,01,001,00001,
01,01,001,0024,0024,1,,,1,18,000024,01,001,00001,
01,01,001,0037,0037,1,,,1,18,000037,01,001,00001,
01,01,001,0047,0047,1,1,12,,,000047,01,001,00001,
01,01,001,0050,0050,1,,,,,000050,01,001,00001,
01,01,001,0051,0051,1,,,,,000051,01,001,00001,
01,01,001,0055,0055,1,,,1,5,000055,01,001,00001,
01,01,001,0060,0060,1,,,,,000060,01,001,00001,
01,01,001,0062,0062,1,,,,,000062,01,001,00001,
01,01,001,0064,0064,1,,,1,18,000064,01,001,00001,
01,01,001,0068,0068,1,,,1,6,000068,01,001,00001,
01,01,001,0078,0078,1,,,,,000078,01,001,00001,
01,01,001,0079,0079,1,,,,,000079,01,001,00001,
01,01,001,0086,0086,1,,,,,000086,01,001,00001,
01,01,001,0094,0094,1,,,,,000094,01,001,00001,
01,01,001,0097,0097,1,1,5,,,000097,01,001,00001,
01,01,001,0105,0105,1,,,,,000105,01,001,00001,
01,01,001,7001,7001,0,1,7,1,57,,01,001,00001,800001
01,01,001,8001,8001,0,,,1,6,,01,001,00001,000123
01,01,001,8004,8004,0,,,1,22,,01,001,00001,000126
01,01,001,8006,8006,0,,,1,18,,01,001,00001,000128
01,01,002,0011,0011,1,,,,,000139,01,001,00002,
01,01,002,0017,0017,1,,,,,000145,01,001,00002,
01,01,002,0020,0020,1,,,1,7,000148,01,001,00002,
01,01,002,0027,0027,1,1,18,,,000155,01,001,00002,
01,01,002,0037,0037,1,,,1,5,000165,01,001,00002,
01,01,002,0038,0038,1,1,9,,,000166,01,001,00002,
01,01,002,0040,0040,1,,,1,18,000168,01,001,00002,
01,01,002,0041,0041,1,,,,,000169,01,001,00002,
01,01,002,0048,0048,1,,,1,7,000176,01,001,00002,
01,01,002,0051,0051,1,,,1,5,000179,01,001,00002,
01,01,002,0063,0063,1,,,1,14,000191,01,001,00002,
01,01,002,0072,0072,1,,,,,000200,01,001,00002,
01,01,002,0074,0074,1,,,,,000202,01,001,00002,
01,01,002,0079,0079,1,,,1,26,000207,01,001,00002,
01,01,002,0095,0095,1,,,1,21,000223,01,001,00002,
01,01,002,0100,0100,1,,,1,35,000228,01,001,00002,
01,01,002,0117,0117,1,,,1,16,000245,01,001,00002,
01,01,002,0126,0126,1,,,1,7,000254,01,001,00002,
01,01,002,0133,0133,1,,,,,000261,01,001,00002,
01,01,002,0135,0135,1,,,1,5,000263,01,001,00002,
01,01,002,0138,0138,1,,,1,6,000266,01,001,00002,
01,01,002,0142,0142,1,,,1,5,000270,01,001,00002,
01,01,002,0154,0154,1,,,1,18,000282,01,001,00002,
01,01,002,0157,0157,1,,,1,6,000285,01,001,00002,
01,01,002,0162,0162,1,,,1,18,000290,01,001,00002,
01,01,002,0176,0176,1,1,35,,,000304,01,001,00002,
01,01,002,7002,7002,0,,,1,40,,01,001,00002,800002
01,01,003,0004,0004,1,,,,,000331,01,001,00003,
01,01,003,0034,0034,1,,,1,5,000361,01,001,00003,
01,01,003,8007,8007,0,,,,,,01,001,00003,000369
01,01,003,8008,8008,0,,,1,11,,01,001,00003,000370
01,01,003,8078,8078,0,,,2,66,,,,,
01,02,001,0012,0012,1,,,,,000382,01,002,00004,
01,02,001,0016,0016,1,,,,,000386,01,002,00004,
01,02,001,0022,0022,1,,,,,000392,01,002,00004,
01,02,001,0045,0045,1,,,,,000415,01,002,00004,
01,02,002,0002,0002,1,,,1,30,000420,01,002,00005,
01,02,002,0007,0007,1,,,1,5,000425,01,002,00005,
01,02,002,0012,0012,1,,,1,5,000430,01,002,00005,
01,02,002,0033,0033,1,,,1,5,000451,01,002,00005,
01,02,002,0049,0049,1,,,1,5,000467,01,002,00005,
01,02,002,0056,0056,1,,,1,6,000474,01,002,00005,
01,02,002,0063,0063,1,,,1,13,000481,01,002,00005,
01,02,002,0067,0067,1,,,1,6,000485,01,002,00005,
01,02,002,0070,0070,1,,,1,6,000488,01,002,00005,
01,02,002,0082,0082,1,,,,,000500,01,002,00005,
01,02,002,0089,0089,1,,,1,5,000507,01,002,00005,
01,02,002,7003,7003,0,,,1,65,,01,002,00005,800016
01,02,002,7004,7004,0,,,1,40,,01,002,00005,800017
01,02,003,0020,0020,1,,,1,20,000543,01,002,00006,
01,02,003,0039,0039,1,,,1,10,000562,01,002,00006,
01,02,003,0044,0044,1,,,1,38,000567,01,002,00006,
01,02,003,0047,0047,1,,,,,000570,01,002,00006,
01,02,003,0050,0050,1,,,1,9,000573,01,002,00006,
01,02,003,0077,0077,1,,,,,000600,01,002,00006,
01,02,003,0092,0092,1,,,1,13,000615,01,002,00006,
01,02,003,7005,7005,0,,,,,,01,002,00006,800018
01,02,004,0002,0002,1,,,1,47,000624,01,002,00007,
01,02,004,0003,0003,1,,,,,000625,01,002,00007,
01,02,004,0031,0031,1,,,1,7,000653,01,002,00007,
01,02,004,0037,0037,1,,,1,6,000659,01,002,00007,
01,02,004,0065,0065,1,,,1,6,000687,01,002,00007,
01,02,004,7006,7006,0,,,3,165,,01,002,00007,800019
01,02,004,8009,8009,0,,,,,,01,002,00007,000720
01,02,005,0026,0026,1,,,1,130,000746,01,002,00008,
01,02,005,0027,0027,1,,,,,000747,01,002,00008,
01,02,005,0058,0058,1,,,1,7,000778,01,002,00008,
01,02,005,0065,0065,1,,,1,5,000785,01,002,00008,
01,02,005,0067,0067,1,,,1,9,000787,01,002,00008,
01,02,005,0069,0069,1,1,7,,,000789,01,002,00008,
01,02,005,0075,0075,1,,,,,000795,01,002,00008,
01,02,005,0076,0076,1,,,1,5,000796,01,002,00008,
01,02,005,0078,0078,1,,,1,6,000798,01,002,00008,
01,02,005,0079,0079,1,,,1,6,000799,01,002,00008,
01,02,005,0089,0089,1,,,1,18,000809,01,002,00008,
01,02,005,0094,0094,1,,,1,8,000814,01,002,00008,
01,02,005,0101,0101,1,,,1,16,000821,01,002,00008,
01,02,005,8010,8010,0,,,1,85,,01,002,00008,000829
01,02,006,0003,0003,1,,,,,000833,01,002,00009,
01,02,006,0004,0004,1,,,1,7,000834,01,002,00009,
01,02,006,0005,0005,1,,,1,5,000835,01,002,00009,
01,02,006,0006,0006,1,,,1,6,000836,01,002,00009,
01,02,006,0013,0013,1,1,5,1,34,000843,01,002,00009,
01,02,006,7008,7008,0,1,101,,,,01,002,00009,800021
01,03,001,0004,0004,1,,,1,16,000851,01,003,00010,
01,03,001,0009,0009,1,1,7,,,000856,01,003,00010,
01,03,001,0010,0010,1,,,,,000857,01,003,00010,
01,03,001,0013,0013,1,,,,,000860,01,003,00010,
01,03,001,0016,0016,1,,,,,000863,01,003,00010,
01,03,001,0025,0025,1,,,,,000872,01,003,00010,
01,03,001,0027,0027,1,,,,,000874,01,003,00010,
01,03,001,0050,0050,1,,,,,000897,01,003,00010,
01,03,001,0052,0052,1,,,,,000899,01,003,00010,
01,03,001,0053,0053,1,,,,,000900,01,003,00010,
01,03,001,0054,0054,1,,,,,000901,01,003,00010,
01,03,001,7009,7009,0,,,1,250,,01,003,00010,800047
01,03,001,8013,8013,0,,,,,,01,003,00010,000910
01,03,002,0002,0002,1,,,,,000912,01,003,00011,
01,03,002,0003,0003,1,1,8,,,000913,01,003,00011,
01,03,002,0005,0005,1,,,,,000915,01,003,00011,
01,03,002,0008,0008,1,,,,,000918,01,003,00011,
01,03,002,0019,0019,1,,,1,84,000929,01,003,00011,
01,03,003,0010,0010,1,,,,,000948,01,003,00012,
01,03,003,0014,0014,1,,,,,000952,01,003,00012,
01,03,003,0021,0021,1,,,,,000959,01,003,00012,
01,04,001,0008,0008,1,,,1,8,000969,01,004,00013,
01,04,001,0019,0019,1,,,2,15,000980,01,004,00013,
01,04,001,0042,0042,1,,,,,001003,01,004,00013,
01,04,001,0044,0044,1,,,1,34,001005,01,004,00013,
01,04,001,0052,0052,1,,,,,001013,01,004,00013,
01,04,001,0058,0058,1,,,1,18,001019,01,004,00013,
01,04,001,7010,7010,0,,,2,257,,01,004,00013,800048
01,04,002,0001,0001,1,,,1,13,001028,01,004,00014,
01,04,002,0004,0004,1,1,7,,,001031,01,004,00014,
01,04,002,0008,0008,1,,,1,5,001035,01,004,00014,
01,04,002,0010,0010,1,,,1,63,001037,01,004,00014,
01,04,002,0028,0028,1,,,1,18,001055,01,004,00014,
01,04,002,0033,0033,1,,,1,5,001060,01,004,00014,
01,04,003,0012,0012,1,,,1,52,001075,01,004,00015,
01,05,001,0018,0018,1,,,,,001106,01,005,00016,
01,05,001,0024,0024,1,,,1,17,001112,01,005,00016,
01,05,001,0028,0028,1,,,,,001116,01,005,00016,
01,05,001,0037,0037,1,,,1,8,001125,01,005,00016,
01,05,001,0038,0038,1,1,5,,,001126,01,005,00016,
01,05,001,0039,0039,1,1,6,,,001127,01,005,00016,
01,05,001,0043,0043,1,1,7,,,001131,01,005,00016,
01,05,001,0044,0044,1,,,1,5,001132,01,005,00016,
01,05,001,7011,7011,0,,,,,,01,005,00016,800062
01,05,002,0008,0008,1,,,2,13,001147,01,005,00017,
01,05,002,0024,0024,1,,,1,37,001163,01,005,00017,
01,05,003,0007,0007,1,,,1,11,001183,01,005,00018,
01,05,003,0013,0013,1,,,1,5,001189,01,005,00018,
01,05,003,0021,0021,1,,,1,7,001197,01,005,00018,
01,05,003,0037,0037,1,,,1,17,001213,01,005,00018,
01,05,003,0038,0038,1,,,1,7,001214,01,005,00018,
01,05,003,0040,0040,1,,,2,11,001216,01,005,00018,
01,05,003,0041,0041,1,,,1,20,001217,01,005,00018,
01,05,003,0054,0054,1,,,1,8,001230,01,005,00018,
01,05,004,0001,0001,1,,,1,5,001234,01,005,00019,
01,05,004,0003,0003,1,,,1,21,001236,01,005,00019,
01,05,004,0006,0006,1,,,1,5,001239,01,005,00019,
01,05,004,0007,0007,1,,,1,6,001240,01,005,00019,
01,05,004,0009,0009,1,,,1,22,001242,01,005,00019,
01,05,004,0010,0010,1,,,1,5,001243,01,005,00019,
01,05,004,0018,0018,1,,,1,18,001251,01,005,00019,
01,05,004,0022,0022,1,,,1,5,001255,01,005,00019,
01,05,004,0027,0027,1,,,1,6,001260,01,005,00019,
01,05,004,0031,0031,1,,,,,001264,01,005,00019,
01,05,004,7012,7012,0,1,7,1,86,,01,005,00019,800063
01,06,001,0006,0006,1,,,1,5,001273,01,006,00020,
01,06,001,0021,0021,1,,,1,7,001288,01,006,00020,
01,06,001,0028,0028,1,1,6,1,6,001295,01,006,00020,
01,06,001,0031,0031,1,,,,,001298,01,006,00020,
01,06,001,7016,7016,0,,,1,20,,01,006,00026,800067
01,06,002,0004,0004,1,,,1,64,001303,01,006,00021,
01,06,003,0002,0002,1,,,1,5,001313,01,006,00022,
01,06,003,0003,0003,1,,,1,6,001314,01,006,00022,
01,06,003,0005,0005,1,,,1,16,001316,01,006,00022,
01,06,003,0011,0011,1,,,1,5,001322,01,006,00022,
01,06,003,0013,0013,1,,,1,28,001324,01,006,00022,
01,06,003,0017,0017,1,,,1,5,001328,01,006,00022,
01,06,003,0018,0018,1,,,,,001329,01,006,00022,
01,06,003,0049,0049,1,,,1,8,001360,01,006,00022,
01,06,003,0059,0059,1,,,,,001370,01,006,00022,
01,06,003,0069,0069,1,,,1,6,001380,01,006,00022,
01,06,003,0074,0074,1,,,1,5,001385,01,006,00022,
01,06,003,0086,0086,1,,,,,001397,01,006,00022,
01,06,003,0088,0088,1,,,1,5,001399,01,006,00022,
01,06,003,0094,0094,1,1,18,,,001405,01,006,00022,
01,06,003,0101,0101,1,,,1,15,001412,01,006,00022,
01,06,003,0120,0120,1,,,1,16,001431,01,006,00022,
01,06,003,7014,7014,0,,,1,151,,01,006,00022,800065
01,06,004,0005,0005,1,,,1,13,001437,01,006,00023,
01,06,004,0010,0010,1,,,1,5,001442,01,006,00023,
01,06,004,0015,0015,1,,,1,10,001447,01,006,00023,
01,06,004,0020,0020,1,,,1,21,001452,01,006,00023,
01,06,004,0033,0033,1,,,1,13,001465,01,006,00023,
01,06,004,0041,0041,1,,,1,6,001473,01,006,00023,
01,06,005,0020,0020,1,1,5,,,001504,01,006,00024,
01,06,005,0023,0023,1,,,1,5,001507,01,006,00024,
01,06,005,0029,0029,1,,,1,41,001513,01,006,00024,
01,06,005,0033,0033,1,,,1,13,001517,01,006,00024,
01,06,005,0041,0041,1,,,1,17,001525,01,006,00024,
01,06,005,0053,0053,1,,,1,6,001537,01,006,00024,
01,06,006,0011,0011,1,,,1,7,001564,01,006,00025,
01,06,006,0031,0031,1,,,1,15,001584,01,006,00025,
01,06,006,0033,0033,1,,,1,12,001586,01,006,00025,
01,06,006,0042,0042,1,1,7,,,001595,01,006,00025,
01,06,006,7015,7015,0,1,5,3,112,,01,006,00025,800066
01,06,007,0001,0001,1,,,1,7,001610,01,006,00026,
01,06,007,0004,0004,1,,,1,11,001613,01,006,00026,
01,06,007,0024,0024,1,,,1,6,001633,01,006,00026,
01,06,007,0025,0025,1,,,1,12,001634,01,006,00026,
01,06,007,0041,0041,1,,,,,001650,01,006,00026,
01,06,007,7016,7016,0,,,1,61,,01,006,00026,800067
01,07,001,0003,0003,1,,,1,16,001655,01,007,00027,
01,07,001,0007,0007,1,,,1,6,001659,01,007,00027,
01,07,001,0015,0015,1,,,1,8,001667,01,007,00027,
01,07,001,0018,0018,1,,,1,7,001670,01,007,00027,
01,07,001,0021,0021,1,,,,,001673,01,007,00027,
01,07,001,0029,0029,1,,,1,21,001681,01,007,00027,
01,07,001,0033,0033,1,,,1,6,001685,01,007,00027,
01,07,001,0034,0034,1,,,1,13,001686,01,007,00027,
01,07,001,0064,0064,1,,,1,10,001716,01,007,00027,
01,07,001,7017,7017,0,,,1,67,,01,007,00027,800081
01,07,002,0001,0001,1,,,1,6,001719,01,007,00028,
01,07,002,0002,0002,1,1,7,,,001720,01,007,00028,
01,07,002,0003,0003,1,1,7,,,001721,01,007,00028,
01,07,002,0011,0011,1,,,1,5,001729,01,007,00028,
01,07,002,0012,0012,1,,,1,6,001730,01,007,00028,
01,07,002,0024,0024,1,,,1,6,001742,01,007,00028,
01,07,002,0030,0030,1,,,1,22,001748,01,007,00028,
01,07,002,7018,7018,0,,,,,,01,007,00028,800082
01,07,003,0006,0006,1,1,13,,,001763,01,007,00029,
01,07,003,0012,0012,1,,,1,24,001769,01,007,00029,
01,07,003,0026,0026,1,,,1,8,001783,01,007,00029,
01,07,004,0001,0001,1,,,1,13,001791,01,007,00030,
01,07,004,0002,0002,1,,,1,5,001792,01,007,00030,
01,07,004,0024,0024,1,1,9,,,001814,01,007,00030,
01,07,004,0037,0037,1,1,6,,,001827,01,007,00030,
01,07,004,0046,0046,1,1,12,,,001836,01,007,00030,
01,07,004,0055,0055,1,,,1,6,001845,01,007,00030,
01,07,004,0059,0059,1,,,1,12,001849,01,007,00030,
01,07,004,0069,0069,1,1,5,,,001859,01,007,00030,
01,07,004,0116,0116,1,,,1,6,001906,01,007,00030,
01,07,004,7019,7019,0,,,1,17,,01,007,00030,800083
01,07,004,7020,7020,0,1,19,2,170,,01,007,00030,800084
01,07,005,0002,0002,1,,,1,20,001973,01,007,00031,
01,07,005,0024,0024,1,,,,,001995,01,007,00031,
01,07,005,0044,0044,1,,,1,5,002015,01,007,00031,
01,07,005,0050,0050,1,1,5,,,002021,01,007,00031,
01,07,005,0100,0100,1,,,1,7,002071,01,007,00031,
01,07,005,7022,7022,0,,,1,83,,01,007,00031,800086
01,08,001,0008,0008,1,,,1,5,002182,01,008,00032,
01,08,001,0018,0018,1,,,1,6,002192,01,008,00032,
01,08,001,0026,0026,1,1,6,1,5,002200,01,008,00032,
01,08,001,0029,0029,1,,,1,6,002203,01,008,00032,
01,08,001,0031,0031,1,1,5,,,002205,01,008,00032,
01,08,001,0038,0038,1,,,,,002212,01,008,00032,
01,08,001,0039,0039,1,,,,,002213,01,008,00032,
01,08,001,0042,0042,1,,,1,5,002216,01,008,00032,
01,08,001,0045,0045,1,,,1,5,002219,01,008,00032,
01,08,001,0054,0054,1,,,1,6,002228,01,008,00032,
01,08,001,7023,7023,0,7,75,1,6,,01,008,00032,800003
01,08,002,0003,0003,1,,,1,5,002237,01,008,00033,
01,08,002,0017,0017,1,1,100,,,002251,01,008,00033,
01,08,002,0018,0018,1,1,10,,,002252,01,008,00033,
01,08,002,0044,0044,1,,,1,5,002278,01,008,00033,
01,08,002,0052,0052,1,,,,,002286,01,008,00033,
01,08,002,0066,0066,1,,,1,31,002300,01,008,00033,
01,08,002,0075,0075,1,,,1,6,002309,01,008,00033,
01,08,002,7024,7024,0,,,1,5,,01,008,00033,800004
01,08,003,0006,0006,1,1,8,,,002317,01,008,00034,
01,08,003,0014,0014,1,,,1,5,002325,01,008,00034,
01,08,003,0018,0018,1,,,1,6,002329,01,008,00034,
01,08,003,0021,0021,1,,,1,15,002332,01,008,00034,
01,08,003,0044,0044,1,,,,,002355,01,008,00034,
01,08,003,0045,0045,1,,,1,5,002356,01,008,00034,
01,08,003,0064,0064,1,,,1,15,002375,01,008,00034,
01,08,003,0093,0093,1,,,,,002404,01,008,00034,
01,08,003,7025,7025,0,,,1,159,,01,008,00034,800005
01,08,004,0011,0011,1,,,1,13,002417,01,008,00035,
01,08,004,0013,0013,1,,,1,7,002419,01,008,00035,
01,08,004,0015,0015,1,,,1,17,002421,01,008,00035,
01,08,004,0019,0019,1,,,2,42,002425,01,008,00035,
01,08,004,0029,0029,1,,,1,14,002435,01,008,00035,
01,08,004,7026,7026,0,3,36,3,377,,01,008,00035,800006
01,08,005,0002,0002,1,,,,,002455,01,008,00036,
01,08,005,0005,0005,1,,,1,127,002458,01,008,00036,
01,08,005,0015,0015,1,,,1,20,002468,01,008,00036,
01,08,005,0017,0017,1,,,2,30,002470,01,008,00036,
01,08,005,0031,0031,1,,,1,6,002484,01,008,00036,
01,08,005,0037,0037,1,,,1,20,002490,01,008,00036,
01,08,005,0042,0042,1,,,1,5,002495,01,008,00036,
01,08,006,0002,0002,1,,,1,5,002505,01,008,00037,
01,08,006,0009,0009,1,,,1,5,002512,01,008,00037,
01,08,006,0024,0024,1,,,1,5,002527,01,008,00037,
01,08,006,0048,0048,1,1,7,,,002551,01,008,00037,
01,08,007,0005,0005,1,,,1,10,002556,01,008,00038,
01,08,007,0011,0011,1,,,1,6,002562,01,008,00038,
01,08,007,0030,0030,1,,,1,16,002581,01,008,00038,
01,08,007,0032,0032,1,,,1,36,002583,01,008,00038,
01,08,008,0014,0014,1,,,1,6,002617,01,008,00039,
01,08,008,0027,0027,1,,,1,6,002630,01,008,00039,
01,08,008,0042,0042,1,,,1,18,002645,01,008,00039,
01,08,008,0058,0058,1,,,1,15,002661,01,008,00039,
01,08,008,0087,0087,1,,,1,26,002690,01,008,00039,
01,08,008,7028,7028,0,,,1,10,,01,008,00039,800008
01,08,008,7029,7029,0,1,6,1,106,,01,008,00039,800009
01,09,001,0000,0000,1,,,,,,,,,
01,09,001,0001,0001,1,,,,,002700,01,009,00040,
01,09,001,0019,0019,1,1,15,,,002718,01,009,00040,
01,09,002,0011,0011,1,,,,,002738,01,009,00041,
01,09,002,0026,0026,1,,,,,002753,01,009,00041,
01,09,002,0028,0028,1,,,,,002755,01,009,00041,
01,09,002,7030,7030,0,,,1,86,,01,009,00041,800010
01,09,003,0006,0006,1,1,5,,,002775,01,009,00042,
01,09,003,0008,0008,1,1,6,,,002777,01,009,00042,
01,09,003,0033,0033,1,,,,,002802,01,009,00042,
01,09,003,0043,0043,1,,,,,002812,01,009,00042,
01,09,003,7031,7031,0,,,1,30,,01,009,00042,800011
01,09,003,7032,7032,0,,,,,,01,009,00042,800012
01,10,000,0074,0074,1,1,7,,,,,,,
01,10,000,7030,7030,0,,,1,5,,,,,
01,10,000,7033,7033,0,,,,,,01,010,00043,800013
01,10,001,0000,0000,1,,,,,,,,,
01,10,001,0000,0000,0,,,,,,,,,
01,10,001,0006,0006,1,,,,,,,,,
01,10,001,0703,0703,1,,,1,7,,,,,
01,10,001,0733,0733,1,,,,,,,,,
01,10,001,7030,7030,0,,,1,5,,,,,
01,10,001,7033,7033,0,27,720,18,1167,,01,010,00043,800013
01,10,001,7034,7034,0,,,1,300,,01,010,00043,800014
01,10,001,7036,7036,0,1,11,,,,,,,
01,10,001,8017,8017,0,,,1,19,,01,010,00044,002835
01,10,002,0003,0003,1,,,,,,,,,
01,11,001,0007,0007,1,,,1,94,002848,01,011,00045,
01,11,001,0011,0011,1,,,1,23,002852,01,011,00045,
01,11,001,0015,0015,1,,,,,002856,01,011,00045,
01,11,001,0016,0016,1,,,,,002857,01,011,00045,
01,11,001,0029,0029,1,,,1,15,002870,01,011,00045,
01,11,001,0032,0032,1,,,1,22,002873,01,011,00045,
01,11,001,8018,8018,0,,,1,15,,01,011,00045,002883
01,11,002,0003,0003,1,,,,,002886,01,011,00046,
01,11,002,0004,0004,1,1,7,,,002887,01,011,00046,
01,11,002,0006,0006,1,,,1,5,002889,01,011,00046,
01,11,002,0009,0009,1,,,,,,,,,
01,11,002,0013,0013,1,,,1,6,002896,01,011,00046,
01,11,002,0014,0014,1,,,1,6,002897,01,011,00046,
01,11,002,0015,0015,1,,,1,5,002898,01,011,00046,
01,11,002,0020,0020,1,,,,,002903,01,011,00046,
01,11,002,0031,0031,1,,,,,002914,01,011,00046,
01,11,002,0039,0039,1,,,,,002922,01,011,00046,
01,11,002,0040,0040,1,,,,,002923,01,011,00046,
01,11,003,0004,0004,1,,,1,6,002929,01,011,00047,
01,11,003,0025,0025,1,,,1,11,002950,01,011,00047,
01,11,003,0032,0032,1,,,,,,,,,
01,11,003,0033,0033,1,,,,,,,,,
01,11,003,7035,7035,0,2,14,,,,01,011,00047,800015
01,12,001,0005,0005,1,,,1,19,002963,01,012,00048,
01,12,001,0019,0019,1,,,,,002977,01,012,00048,
01,12,001,0020,0020,1,,,,,002978,01,012,00048,
01,12,001,0021,0021,1,,,1,5,002979,01,012,00048,
01,12,001,7036,7036,0,1,5,1,130,,01,012,00048,800022
01,12,002,0001,0001,1,,,1,5,002985,01,012,00049,
01,12,002,0012,0012,1,,,,,002996,01,012,00049,
01,12,002,0015,0015,1,1,5,,,002999,01,012,00049,
01,12,002,0027,0027,1,,,1,6,003011,01,012,00049,
01,12,002,0037,0037,1,,,,,003021,01,012,00049,
01,12,002,0045,0045,1,,,,,003029,01,012,00049,
01,12,002,7038,7038,0,,,,,,01,012,00049,800024
01,12,003,0012,0012,1,,,1,7,003042,01,012,00050,
01,12,003,0018,0018,1,,,1,5,003048,01,012,00050,
01,12,003,0020,0020,1,,,1,12,003050,01,012,00050,
01,12,003,0032,0032,1,,,1,7,003062,01,012,00050,
01,12,003,0044,0044,1,,,,,003074,01,012,00050,
01,12,003,0058,0058,1,,,1,23,003088,01,012,00050,
01,12,003,0059,0059,1,,,,,003089,01,012,00050,
01,12,003,7039,7039,0,,,1,195,,01,012,00050,800025
01,12,004,0003,0003,1,,,1,5,003099,01,012,00051,
01,12,004,0010,0010,1,,,1,6,003106,01,012,00051,
01,12,004,0046,0046,1,,,1,12,003142,01,012,00051,
01,12,004,0053,0053,1,1,10,,,003149,01,012,00051,
01,12,004,0059,0059,1,,,,,003155,01,012,00051,
01,12,004,0066,0066,1,,,,,003162,01,012,00051,
01,12,004,0075,0075,1,1,26,,,003171,01,012,00051,
01,12,004,0089,0089,1,,,1,7,003185,01,012,00051,
01,12,004,0091,0091,1,,,,,003187,01,012,00051,
01,12,004,0095,0095,1,,,1,17,003191,01,012,00051,
01,12,004,0099,0099,1,,,1,6,003195,01,012,00051,
01,12,004,0130,0130,1,,,2,30,003226,01,012,00051,
01,12,004,0146,0146,1,,,1,12,003242,01,012,00051,
01,12,004,0151,0151,1,,,,,003247,01,012,00051,
01,12,004,0156,0156,1,,,,,003252,01,012,00051,
01,12,004,0158,0158,1,,,,,,,,,
01,12,004,0173,0173,1,,,1,6,003269,01,012,00051,
01,12,004,0177,0177,1,,,,,003273,01,012,00051,
01,12,004,0181,0181,1,,,1,7,003277,01,012,00051,
01,12,004,0184,0184,1,,,,,003280,01,012,00051,
01,12,004,7040,7040,0,1,5,2,143,,01,012,00051,800026
01,13,001,0013,0013,1,1,5,,,003300,01,013,00052,
01,13,001,0014,0014,1,,,,,003301,01,013,00052,
01,13,001,0029,0029,1,1,5,,,003316,01,013,00052,
01,13,001,0043,0043,1,,,1,28,003330,01,013,00052,
01,13,001,0051,0051,1,,,1,5,003338,01,013,00052,
01,13,001,0088,0088,1,,,1,13,003375,01,013,00052,
01,13,001,0118,0118,1,,,1,10,003405,01,013,00052,
01,13,001,0123,0123,1,,,1,7,003410,01,013,00052,
01,13,001,0134,0134,1,,,1,6,003421,01,013,00052,
01,13,001,0138,0138,1,,,1,5,003425,01,013,00052,
01,13,001,0161,0161,1,,,1,20,003448,01,013,00052,
01,13,001,0202,0202,1,,,1,18,003489,01,013,00052,
01,13,001,0223,0223,1,,,1,5,003510,01,013,00052,
01,13,001,7041,7041,0,,,1,78,,01,013,00052,800027
01,14,001,0008,0008,1,,,1,6,003524,01,014,00053,
01,14,001,0018,0018,1,,,,,003534,01,014,00053,
01,14,001,0026,0026,1,,,,,003542,01,014,00053,
01,14,001,0049,0049,1,,,1,11,003565,01,014,00053,
01,14,001,0051,0051,1,,,,,003567,01,014,00053,
01,14,001,0060,0060,1,,,1,10,003576,01,014,00053,
01,14,001,0062,0062,1,,,1,7,003578,01,014,00053,
01,14,001,7042,7042,0,,,1,19,,01,014,00053,800028
01,14,001,7043,7043,0,,,,,,01,014,00053,800029
01,14,002,0002,0002,1,,,1,18,003584,01,014,00054,
01,14,002,0003,0003,1,,,,,003585,01,014,00054,
01,14,002,0004,0004,1,,,1,9,003586,01,014,00054,
01,14,002,0011,0011,1,,,1,9,003593,01,014,00054,
01,14,002,0015,0015,1,,,,,003597,01,014,00054,
01,14,002,0040,0040,1,,,1,6,003622,01,014,00054,
01,14,002,0044,0044,1,,,,,003626,01,014,00054,
01,14,002,0051,0051,1,,,,,003633,01,014,00054,
01,14,002,0337,0337,1,,,,,,,,,
01,14,002,7044,7044,0,1,5,1,33,,01,014,00054,800030
01,14,002,7045,7045,0,,,1,6,,01,014,00054,800031
01,14,003,0002,0002,1,,,1,6,003636,01,014,00055,
01,14,003,0025,0025,1,,,,,003659,01,014,00055,
01,14,003,0033,0033,1,,,,,003667,01,014,00055,
01,14,003,0046,0046,1,,,,,003680,01,014,00055,
01,14,003,0054,0054,1,,,,,003688,01,014,00055,
01,14,003,0063,0063,1,,,,,003697,01,014,00055,
01,14,003,0064,0064,1,,,,,003698,01,014,00055,
01,14,003,0070,0070,1,,,1,5,003704,01,014,00055,
01,14,003,0079,0079,1,,,1,14,003713,01,014,00055,
01,14,003,7046,7046,0,,,,,,01,014,00055,800032
01,14,003,7047,7047,0,5,62,5,225,,01,014,00055,800033
01,14,003,7048,7048,0,,,1,41,,01,014,00055,800034
01,14,003,7049,7049,0,,,1,48,,01,014,00055,800035
01,14,004,0001,0001,1,,,1,16,003740,01,014,00056,
01,14,004,0005,0005,1,,,,,003744,01,014,00056,
01,14,004,0006,0006,1,,,,,003745,01,014,00056,
01,14,004,0007,0007,1,,,,,003746,01,014,00056,
01,14,004,0008,0008,1,,,1,6,003747,01,014,00056,
01,14,004,0010,0010,1,,,,,003749,01,014,00056,
01,14,004,0016,0016,1,,,,,003755,01,014,00056,
01,14,004,0021,0021,1,,,1,16,003760,01,014,00056,
01,14,004,0025,0025,1,,,,,003764,01,014,00056,
