pc11_state_id,pc11_district_id,sector_present,pc11_pca_tot_u,pc11_pca_tot_r,pc11_pca_tot_t,age_0_r_share,age_5_r_share,age_10_r_share,age_15_r_share,age_20_r_share,age_25_r_share,age_30_r_share,age_35_r_share,age_40_r_share,age_45_r_share,age_50_r_share,age_55_r_share,age_60_r_share,age_65_r_share,age_70_r_share,age_75_r_share,age_80_r_share,age_0_u_share,age_5_u_share,age_10_u_share,age_15_u_share,age_20_u_share,age_25_u_share,age_30_u_share,age_35_u_share,age_40_u_share,age_45_u_share,age_50_u_share,age_55_u_share,age_60_u_share,age_65_u_share,age_70_u_share,age_75_u_share,age_80_u_share,age_0_r,age_0_u,age_0_t,age_0_t_share,age_5_r,age_5_u,age_5_t,age_5_t_share,age_10_r,age_10_u,age_10_t,age_10_t_share,age_15_r,age_15_u,age_15_t,age_15_t_share,age_20_r,age_20_u,age_20_t,age_20_t_share,age_25_r,age_25_u,age_25_t,age_25_t_share,age_30_r,age_30_u,age_30_t,age_30_t_share,age_35_r,age_35_u,age_35_t,age_35_t_share,age_40_r,age_40_u,age_40_t,age_40_t_share,age_45_r,age_45_u,age_45_t,age_45_t_share,age_50_r,age_50_u,age_50_t,age_50_t_share,age_55_r,age_55_u,age_55_t,age_55_t_share,age_60_r,age_60_u,age_60_t,age_60_t_share,age_65_r,age_65_u,age_65_t,age_65_t_share,age_70_r,age_70_u,age_70_t,age_70_t_share,age_75_r,age_75_u,age_75_t,age_75_t_share,age_80_r,age_80_u,age_80_t,age_80_t_share
01,001,3 urban and rural,104729,765625,870354,.11443,.13769075,.12761885,.10531055,.094734251,.076198645,.070967607,.056568168,.054878391,.037909426,.03514852,.021250524,.025520211,.013705133,.014544829,.0048853653,.008638774,.072273262,.1107799,.115862,.10941165,.10760359,.085320562,.075596169,.063672788,.065676309,.047204848,.04427287,.029173182,.028195856,.015441751,.015148554,.0061571542,.0082095386,87610,7569,95179,.10935665,105419,11602,117021,.13445219,97708,12134,109842,.12620382,80628,11459,92087,.10580408,72531,11269,83800,.096282661,58340,8936,67276,.077297285,54335,7917,62252,.071524918,43310,6668,49978,.057422612,42016,6878,48894,.056177143,29024,4944,33968,.039027799,26911,4637,31548,.03624732,16270,3055,19325,.022203609,19539,2953,22492,.025842359,10493,1617,12110,.013913879,11136,1586,12722,.014617041,3740,645,4385,.0050381799,6614,860,7474,.0085873101
01,002,3 urban and rural,97912,655833,753745,.12451423,.14542592,.11952901,.10207253,.091687523,.075084031,.065477453,.05712948,.054555595,.041742843,.035272345,.023230568,.024386279,.014274168,.013959516,.0051656622,.0064928676,.13995831,.16395116,.12107032,.087037906,.088824607,.067979753,.06721402,.055175055,.056281108,.039775386,.031692687,.01969626,.022844259,.013485345,.01391075,.0051474031,.0059556728,81661,13704,95365,.12652157,95375,16053,111428,.14783248,78391,11854,90245,.11972882,66943,8522,75465,.10012007,60132,8697,68829,.091316029,49243,6656,55899,.074161686,42942,6581,49523,.065702595,37467,5402,42869,.056874674,35779,5511,41290,.054779798,27376,3894,31270,.041486178,23133,3103,26236,.034807529,15235,1929,17164,.022771627,15993,2237,18230,.024185898,9361,1320,10681,.014170575,9155,1362,10517,.013952995,3388,504,3892,.0051635499,4258,583,4841,.0064225965
01,003,3 urban and rural,45671,87816,133487,.068942539,.086202756,.090310246,.093674898,.095936202,.10058991,.086290143,.076797031,.061885513,.052075595,.044166483,.039359841,.03175661,.023738256,.020395456,.012956085,.014922438,.045659974,.069852449,.080885284,.086734019,.09218397,.093047984,.090256549,.090921178,.077096902,.072112188,.052638575,.047122158,.038216136,.023926625,.016948026,.01050113,.01189685,6054,2085,8139,.060972229,7570,3190,10760,.080607101,7931,3694,11625,.087087132,8226,3961,12187,.091297276,8425,4210,12635,.094653413,8833,4250,13083,.098009542,7578,4122,11700,.087648988,6744,4152,10896,.081625924,5435,3521,8956,.067092672,4573,3293,7866,.058927085,3879,2404,6283,.047068253,3456,2152,5608,.042011581,2789,1745,4534,.033965856,2085,1093,3178,.023807561,1791,774,2565,.019215355,1138,480,1618,.01212103,1310,543,1853,.013881502
01,004,3 urban and rural,16338,124464,140802,.083228782,.11820455,.11286116,.11186829,.10616386,.099376306,.074626997,.062532157,.048722368,.048966072,.038261231,.026897492,.024812484,.01630999,.013746604,.0067153471,.0067063207,.053080011,.092351384,.089511313,.10478895,.11027323,.10175301,.091665849,.077857211,.062775441,.053667612,.043090783,.033982959,.031632554,.024091667,.015865244,.0057780826,.0078346878,10359,867,11226,.079728983,14712,1509,16221,.11520433,14047,1462,15509,.11014758,13924,1712,15636,.11104956,13214,1802,15016,.10664621,12369,1662,14031,.099650577,9288,1498,10786,.076604024,7783,1272,9055,.064310163,6064,1026,7090,.050354399,6095,877,6972,.049516343,4762,704,5466,.038820472,3348,555,3903,.027719777,3088,517,3605,.02560333,2030,394,2424,.017215665,1711,259,1970,.013991279,836,94,930,.0066050198,835,128,963,.0068393913
01,005,3 urban and rural,38630,438205,476835,.098316267,.13803437,.13059002,.10598157,.093107328,.074340127,.073714867,.054489296,.058774441,.041424654,.039555926,.021980476,.024392193,.014232893,.0148464,.0053217621,.01089739,.064566404,.098853387,.10156221,.09425211,.093213104,.078704216,.074622437,.069575869,.075772755,.06345319,.05710787,.040483877,.031058667,.020854207,.01732903,.0074214255,.011169245,43083,2494,45577,.095582329,60487,3819,64306,.13486007,57225,3923,61148,.12823723,46442,3641,50083,.10503214,40800,3601,44401,.093116067,32576,3040,35616,.074692503,32302,2883,35185,.073788628,23877,2688,26565,.055711094,25755,2927,28682,.060150787,18152,2451,20603,.043207817,17334,2206,19540,.040978536,9632,1564,11196,.023479819,10689,1200,11889,.024933154,6237,806,7043,.014770309,6506,669,7175,.015047134,2332,287,2619,.005492466,4775,431,5206,.010917823
01,006,3 urban and rural,52314,590101,642415,.094859011,.13047782,.12175528,.10378643,.096724465,.081202678,.077919543,.05826534,.057477191,.043564755,.040681478,.023206668,.02348756,.01459649,.015293764,.0059995307,.010702,.059587546,.10187855,.10010454,.10270219,.097950391,.085627399,.081635885,.071752146,.076313876,.059745938,.052935027,.034276303,.02749707,.017676687,.015712611,.0063990876,.0082047712,55976,3117,59093,.09198571,76995,5330,82325,.12814926,71848,5237,77085,.11999253,61244,5373,66617,.10369776,57077,5124,62201,.096823707,47918,4480,52398,.081564099,45980,4271,50251,.078222021,34382,3754,38136,.059363496,33917,3992,37909,.059010141,25708,3126,28834,.044883758,24006,2769,26775,.041678667,13694,1793,15487,.024107469,13860,1438,15298,.023813266,8613,925,9538,.014847101,9025,822,9847,.015328098,3540,335,3875,.0060319263,6315,429,6744,.010497887
01,007,3 urban and rural,89713,526722,616435,.073272623,.105719,.10792252,.10225688,.094921395,.086250789,.081841849,.070126109,.064839199,.050971594,.044468164,.030596728,.027658708,.019940665,.017302951,.0092310458,.012679777,.052294917,.081275947,.088387944,.09576647,.097912692,.092904836,.084137581,.075482547,.07406576,.063797556,.058789697,.040413532,.033413757,.023832902,.018151723,.0091459993,.010226125,38594,4692,43286,.070219897,55685,7292,62977,.10216325,56845,7930,64775,.10508002,53861,8591,62452,.10131157,49997,8784,58781,.09535636,45430,8335,53765,.087219253,43108,7548,50656,.082175739,36937,6772,43709,.070906095,34152,6645,40797,.066182159,26848,5723,32571,.052837688,23422,5274,28696,.04655154,16116,3626,19742,.032026086,14568,2998,17566,.028496111,10503,2138,12641,.020506622,9114,1628,10742,.017426006,4862,821,5683,.0092191389,6679,917,7596,.012322467
01,008,3 urban and rural,182500,825539,1008039,.077734284,.11297908,.11562679,.11373463,.10550867,.08549948,.077515192,.064451918,.062873125,.044787969,.039958626,.024830569,.027996134,.015924759,.016297882,.0056087873,.0086721089,.064912461,.095706269,.096576579,.098840728,.10474247,.090498045,.086778857,.07320755,.072826788,.051116776,.046697263,.033153154,.031779703,.020506544,.016943736,.0073091961,.0084038759,64173,11847,76020,.075413749,93269,17466,110735,.1098519,95454,17625,113079,.11217721,93892,18038,111930,.11103737,87102,19116,106218,.10537092,70583,16516,87099,.086404398,63992,15837,79829,.07919237,53208,13360,66568,.066037126,51904,13291,65195,.064675078,36974,9329,46303,.045933738,32987,8522,41509,.041177969,20499,6050,26549,.026337275,23112,5800,28912,.028681429,13147,3742,16889,.016754312,13455,3092,16547,.016415039,4630,1334,5964,.0059164376,7159,1534,8693,.0086236745
01,009,3 urban and rural,65361,326871,392232,.093152843,.12538111,.12654319,.11583634,.10301424,.081349194,.073097087,.06061447,.057412207,.0413552,.036396753,.022765109,.024354814,.013647967,.013243196,.0049355957,.0069006938,.057671323,.093609542,.11001572,.10971978,.11778415,.092740223,.083621569,.066789977,.068399146,.049200036,.044243041,.027596412,.029224083,.018662721,.017515954,.006159253,.007047073,30449,3769,34218,.087239183,40983,6118,47101,.12008454,41363,7191,48554,.12378898,37864,7171,45035,.11481725,33672,7698,41370,.10547329,26591,6062,32653,.083249196,23893,5466,29359,.074851111,19813,4365,24178,.061642088,18766,4471,23237,.059242997,13518,3216,16734,.042663526,11897,2892,14789,.037704725,7441,1804,9245,.023570234,7961,1910,9871,.025166228,4461,1220,5681,.014483775,4329,1145,5474,.013956026,1613,403,2016,.0051398152,2256,461,2717,.0069270227
01,010,3 urban and rural,1219516,17313,1236829,.084454656,.097582318,.095284976,.11417423,.10257813,.093644023,.083251283,.070488274,.066258252,.048207708,.042227328,.028188018,.028260948,.015242679,.01549794,.0063085733,.0083506545,.077063844,.095021144,.093237229,.092583686,.10183578,.090844736,.089916177,.073728152,.073467776,.054091502,.047724411,.031731922,.031523835,.018224996,.015621275,.0064068246,.0069767148,1462,93981,95443,.077167496,1689,115880,117569,.095056795,1650,113704,115354,.093265921,1977,112907,114884,.092885919,1776,124190,125966,.10184593,1621,110787,112408,.09088403,1441,109654,111095,.089822441,1220,89913,91133,.073682778,1147,89595,90742,.073366649,835,65965,66800,.054009084,731,58201,58932,.047647655,488,38698,39186,.031682633,489,38444,38933,.031478077,264,22226,22490,.018183596,268,19050,19318,.015618974,109,7813,7922,.0064050891,145,8508,8653,.0069961166
01,011,3 urban and rural,47039,250407,297446,.093822666,.12620755,.12524471,.10876461,.10134558,.079112433,.078836769,.062029067,.059915621,.039204642,.03552109,.022233142,.025908703,.013871243,.014754177,.0053335573,.0078944638,.099838033,.13468167,.12197351,.094439141,.094480671,.079903647,.074338637,.061298225,.060052328,.044893891,.040284064,.024087379,.027575895,.015283027,.014701608,.0055234851,.0066447943,23494,4696,28190,.094773509,31603,6335,37938,.12754583,31362,5738,37100,.12472852,27235,4442,31677,.10649664,25378,4444,29822,.10026021,19810,3759,23569,.079237916,19741,3497,23238,.078125104,15533,2883,18416,.061913759,15003,2825,17828,.059936929,9817,2112,11929,.040104758,8895,1895,10790,.036275491,5567,1133,6700,.022525096,6488,1297,7785,.026172819,3473,719,4192,.014093314,3695,692,4387,.014748896,1336,260,1596,.00536568,1977,313,2290,.0076988763
01,012,3 urban and rural,80462,479978,560440,.096211024,.090596139,.094724402,.10482172,.10211692,.095001869,.079950638,.072179131,.061472729,.049724106,.041690916,.03154397,.030023506,.01866515,.01670479,.0064743753,.0080986088,.062261008,.078236796,.077650316,.091303632,.10627067,.09895137,.090552934,.077016912,.076993458,.058226008,.052267343,.037300304,.036338471,.02073803,.01940085,.0084922705,.0079996251,46179,5010,51189,.091337167,43484,6295,49779,.088821284,45466,6248,51714,.092273928,50312,7346,57658,.10287988,49014,8551,57565,.10271394,45599,7962,53561,.095569551,38375,7286,45661,.081473485,34644,6197,40841,.072873101,29506,6195,35701,.063701734,23866,4685,28551,.0509439,20011,4206,24217,.043210693,15140,3001,18141,.032369211,14411,2924,17335,.030931054,8959,1669,10628,.018963672,8018,1561,9579,.017091928,3108,683,3791,.0067643281,3887,644,4531,.0080847191
01,013,3 urban and rural,16360,249855,266215,.08828982,.11289383,.11893923,.12450476,.10457629,.084746249,.069144703,.065986663,.055606138,.043174937,.037707835,.025891839,.026219947,.014563903,.015396478,.0046878462,.0076695294,.082914956,.095085956,.092727825,.089532934,.1003347,.089609005,.092499621,.077438004,.068766162,.048531871,.048912216,.031036057,.031340331,.018104367,.017495817,.0069222576,.0087479083,22060,1356,23416,.087958984,28207,1556,29763,.11180061,29718,1517,31235,.11732998,31108,1465,32573,.12235599,26129,1641,27770,.10431419,21174,1466,22640,.085044041,17276,1513,18789,.070578292,16487,1267,17754,.06669046,13893,1125,15018,.056413051,10787,794,11581,.043502431,9421,800,10221,.038393781,6469,508,6977,.02620814,6551,513,7064,.026534943,3639,296,3935,.014781286,3847,286,4133,.015525046,1171,113,1284,.0048231692,1916,143,2059,.0077343499
01,014,3 urban and rural,282887,795805,1078692,.08469291,.10748608,.10831255,.10756408,.10189578,.087392807,.080160074,.066855557,.06218623,.047437269,.042008966,.028704451,.029452926,.01591442,.016509898,.0055872961,.0078387139,.063142329,.089161277,.090046957,.094500422,.10158587,.092252806,.087047338,.076820239,.07621029,.057569224,.051001821,.036404807,.033939939,.019108972,.017496366,.0066676694,.0070436657,67399,17862,85261,.079041101,85538,25223,110761,.10268084,86196,25473,111669,.1035226,85600,26733,112333,.10413816,81089,28737,109826,.10181405,69548,26097,95645,.088667572,63792,24625,88417,.081966862,53204,21731,74935,.069468394,49488,21559,71047,.065864027,37751,16286,54037,.050094929,33431,14428,47859,.044367623,22843,10298,33141,.03072332,23439,9601,33040,.030629689,12665,5406,18071,.016752698,13139,4949,18088,.016768457,4446,1886,6332,.0058700722,6238,1993,8231,.0076305377
01,015,3 urban and rural,80613,343870,424483,.092249513,.114779,.11370573,.10816305,.1018939,.087200105,.074760459,.066808172,.05783046,.045803376,.03885559,.027647648,.026392024,.015468094,.015076458,.0057370067,.0076294113,.065561451,.097493075,.1009173,.1040353,.10691667,.093358949,.085341237,.06972342,.070628196,.050890159,.043972105,.03033087,.031834189,.017121142,.017135061,.0063334308,.0084074549,31722,5285,37007,.087181345,39469,7859,47328,.11149563,39100,8135,47235,.11127654,37194,8387,45581,.10738004,35038,8619,43657,.10284746,29986,7526,37512,.088371031,25708,6880,32588,.076771036,22973,5621,28594,.067361943,19886,5694,25580,.06026154,15750,4102,19852,.046767481,13361,3545,16906,.039827272,9507,2445,11952,.028156605,9075,2566,11641,.027423948,5319,1380,6699,.015781552,5184,1381,6565,.015465872,1973,511,2484,.0058518243,2624,678,3302,.0077788746
01,016,3 urban and rural,32689,377247,409936,.098701127,.13382189,.12199415,.10200018,.096815206,.083805472,.075865149,.060972117,.053620163,.041440446,.035575166,.02403898,.02417819,.018115913,.013758323,.0063932338,.0089042988,.070582137,.10886163,.11476939,.10381758,.096355155,.080808431,.080359302,.071687683,.06899292,.055242702,.043876316,.035619278,.026360339,.018034203,.011884608,.0062186904,.006529625,37235,2307,39542,.096458957,50484,3559,54043,.13183278,46022,3752,49774,.12141895,38479,3394,41873,.10214521,36523,3150,39673,.096778519,31615,2642,34257,.083566703,28620,2627,31247,.076224096,23002,2343,25345,.061826725,20228,2255,22483,.054845147,15633,1806,17439,.042540789,13421,1434,14855,.036237363,9069,1164,10233,.024962433,9121,862,9983,.024352582,6834,590,7424,.018110145,5190,388,5578,.013607002,2412,203,2615,.0063790446,3359,213,3572,.0087135555
01,017,3 urban and rural,11811,271902,283713,.120129,.14645962,.12657878,.10327194,.094484285,.076991588,.069766104,.055814322,.052438598,.037707526,.034629874,.022757391,.021927824,.013653716,.011872484,.0049558464,.0065611093,.068676449,.096243754,.093180716,.089150414,.092535868,.087860711,.087538287,.080283731,.074802518,.055457037,.052232791,.038046107,.03256489,.021118814,.014025471,.007093342,.0091891019,32663,811,33474,.11798543,39823,1137,40960,.14437124,34417,1101,35518,.12518989,28080,1053,29133,.10268476,25690,1093,26783,.09440174,20934,1038,21972,.077444457,18970,1034,20004,.070507869,15176,948,16124,.056832079,14258,883,15141,.053367313,10253,655,10908,.038447306,9416,617,10033,.035363201,6188,449,6637,.023393359,5962,385,6347,.022371199,3712,249,3961,.013961292,3228,166,3394,.011962794,1348,84,1432,.0050473544,1784,109,1893,.0066722357
01,018,3 urban and rural,14865,215831,230696,.08510384,.13446301,.12893407,.10204433,.090436868,.081261769,.079493649,.063217402,.056718372,.041703701,.038095783,.024672421,.025991341,.017318003,.016295362,.0058347909,.0084152883,.060283974,.088357002,.0958215,.099310346,.093874238,.079837725,.078458421,.077484787,.070425965,.061987828,.054929007,.041622717,.033752535,.023853956,.018904665,.01030426,.010791075,18368,896,19264,.083503835,29021,1313,30334,.13148905,27828,1424,29252,.1267989,22024,1476,23500,.10186566,19519,1395,20914,.090656102,17539,1187,18726,.081171758,17157,1166,18323,.079424873,13644,1152,14796,.064136356,12242,1047,13289,.057603948,9001,921,9922,.043008983,8222,817,9039,.039181434,5325,619,5944,.02576551,5610,502,6112,.026493741,3738,355,4093,.017741963,3517,281,3798,.016463224,1259,153,1412,.0061206091,1816,160,1976,.0085653849
01,019,3 urban and rural,108208,446777,554985,.092123225,.11880168,.11438457,.10452802,.095784977,.088118531,.079340756,.065236405,.058522843,.043802053,.04038341,.026789144,.024978891,.017360199,.013969772,.0069327927,.0089427382,.05997568,.081297122,.086809888,.089339279,.091787599,.089306854,.083907582,.077811107,.07597892,.06639643,.060186461,.043080665,.033368465,.022634778,.017284151,.009777057,.011057965,41159,6490,47649,.085856378,53078,8797,61875,.1114895,51104,9394,60498,.10900835,46701,9667,56368,.10156671,42795,9932,52727,.095006168,39369,9664,49033,.088350132,35448,9079,44527,.080230996,29146,8420,37566,.067688316,26147,8222,34369,.061927799,19570,7185,26755,.048208509,18042,6513,24555,.044244438,11969,4662,16631,.029966576,11160,3611,14771,.026615134,7756,2449,10205,.018387884,6241,1870,8111,.014614809,3097,1058,4155,.0074866889,3995,1197,5192,.0093552079
01,020,3 urban and rural,26996,287671,314667,.092511371,.13640837,.13212956,.10146478,.095809624,.080174148,.076472983,.057863735,.055941835,.041261964,.038027897,.022845265,.023629712,.015318129,.013898992,.0057835211,.010458117,.068177573,.088848762,.085797898,.085424319,.091339268,.096507065,.089346863,.078637697,.073594421,.062698461,.055040158,.03673495,.030819999,.023037171,.016250545,.0082186665,.009526181,26613,1841,28454,.090425752,39241,2399,41640,.13233037,38010,2316,40326,.12815453,29188,2306,31494,.10008676,27562,2466,30028,.095427863,23064,2605,25669,.081575125,21999,2412,24411,.077577248,16646,2123,18769,.059647184,16093,1987,18080,.057457566,11870,1693,13563,.043102708,10940,1486,12426,.039489366,6572,992,7564,.02403811,6798,832,7630,.024247855,4407,622,5029,.015981974,3998,439,4437,.014100621,1664,222,1886,.0059936377,3008,257,3265,.010376048
01,021,3 urban and rural,765013,764945,1529958,.061614774,.090496778,.09515959,.10132768,.10239938,.091405578,.085461624,.070810571,.070533767,.05583372,.050634447,.032787889,.030862505,.020112436,.018285036,.0088283569,.013445851,.047788989,.071564399,.078450531,.083915211,.094895601,.0920697,.085427403,.074809939,.076505482,.068447396,.064326681,.048486486,.039498407,.027606921,.021650782,.011866912,.012689166,47132,36559,83691,.054701503,69225,54748,123973,.081030332,72792,60016,132808,.086805001,77510,64196,141706,.092620842,78330,72596,150926,.098647155,69920,70435,140355,.091737814,65373,65353,130726,.085444175,54166,57231,111397,.072810493,53954,58528,112482,.073519662,42710,52363,95073,.062140923,38733,49211,87944,.057481315,25081,37093,62174,.040637717,23608,30217,53825,.035180703,15385,21120,36505,.023860132,13987,16563,30550,.019967869,6753,9078,15831,.010347343,10285,9707,19992,.013067026
01,022,3 urban and rural,53615,265283,318898,.069503851,.093403772,.09587694,.10057929,.095522046,.088061869,.081999093,.070775554,.070283875,.055374619,.049736973,.033145659,.031045867,.022014543,.01906818,.0096486919,.01395918,.058807865,.077937067,.08730194,.098397762,.10705251,.094181351,.08366251,.07287737,.0765168,.065909192,.055922952,.036926899,.031955972,.019351115,.015445386,.0079889931,.0097643249,18438,3153,21591,.067705035,24778,4179,28957,.090803333,25435,4681,30116,.094437718,26682,5276,31958,.10021386,25340,5740,31080,.097460628,23361,5050,28411,.089091182,21753,4486,26239,.082280226,18776,3907,22683,.07112933,18645,4102,22747,.071330018,14690,3534,18224,.057146799,13194,2998,16192,.050774857,8793,1980,10773,.033781961,8236,1713,9949,.031198064,5840,1038,6878,.021568025,5058,828,5886,.018457312,2560,428,2988,.0093697673,3703,524,4227,.013255022
02,023,3 urban and rural,36108,482972,519080,.083111048,.1048899,.10846356,.10457646,.099616833,.089465164,.072624616,.069338806,.05899737,.054376774,.041866831,.034448717,.028130844,.019275587,.014215746,.0074181161,.0091836238,.040001504,.071272671,.085948668,.088055998,.091216981,.08346504,.084518701,.082373746,.082787685,.072702639,.061149996,.048919998,.038533904,.026905999,.019492738,.011477384,.011176337,40140,1444,41584,.080110967,50659,2574,53233,.10255259,52385,3103,55488,.10689682,50508,3180,53688,.10342915,48112,3294,51406,.099032901,43209,3014,46223,.089047931,35076,3052,38128,.073453031,33489,2974,36463,.070245437,28494,2989,31483,.060651537,26262,2625,28887,.055650383,20221,2208,22429,.043209139,16638,1766,18404,.035455037,13586,1391,14977,.028852971,9310,972,10282,.019808123,6866,704,7570,.014583494,3583,414,3997,.007700162,4435,404,4839,.0093222624
02,024,3 urban and rural,86281,1423794,1510075,.067398004,.083236456,.087973222,.091568537,.088405356,.084532134,.077462271,.078557886,.065963365,.062827103,.050487209,.04509569,.03843395,.027231868,.022215012,.012705101,.015906839,.042459913,.067383341,.077457808,.084214158,.092727162,.090279862,.089048706,.080625787,.078403696,.070851602,.063809983,.050552521,.039291933,.027010391,.019593418,.012761996,.013527717,95961,3663,99624,.06597288,118512,5814,124326,.082331009,125256,6683,131939,.087372482,130375,7266,137641,.091148451,125871,8001,133872,.088652551,120356,7789,128145,.084860027,110290,7683,117973,.078123935,111850,6956,118806,.078675561,93918,6765,100683,.066674173,89453,6113,95566,.063285597,71883,5506,77389,.051248446,64207,4362,68569,.045407679,54722,3390,58112,.038482856,38773,2330,41103,.027219178,31630,1691,33321,.022065792,18089,1101,19190,.012707978,22648,1167,23815,.015770739
02,025,2 rural only,0,31564,31564,.065559797,.077423975,.088640392,.090208642,.086117551,.09003818,.084992498,.081821904,.062627845,.06337788,.05461612,.043740626,.034160644,.022841947,.019091778,.016193917,.018546298,.041460361,.071095906,.08096578,.086962089,.10051174,.095615737,.091185108,.087150663,.083671555,.070175529,.059134427,.045041539,.032398421,.021153174,.015168973,.008939106,.0093698855,2069,0,2069,.065549359,2444,0,2444,.07742998,2798,0,2798,.088645294,2847,0,2847,.090197697,2718,0,2718,.086110756,2842,0,2842,.090039283,2683,0,2683,.085001901,2583,0,2583,.081833735,1977,0,1977,.062634647,2000,0,2000,.063363329,1724,0,1724,.054619186,1381,0,1381,.043752376,1078,0,1078,.034152832,721,0,721,.022842478,603,0,603,.019104043,511,0,511,.016189329,585,0,585,.018533772
02,026,3 urban and rural,41391,396512,437903,.071506217,.088068858,.09679617,.10308161,.10198939,.095745564,.07928174,.078280546,.063085765,.05780153,.043953814,.036781609,.029419566,.019828886,.015059551,.0085036671,.01081552,.038709182,.071209565,.080024526,.082170777,.09428177,.094780006,.095584854,.095163271,.086386628,.070021465,.058447033,.042005211,.033420205,.023187185,.015292044,.0091982214,.010118044,28353,1602,29955,.068405561,34920,2947,37867,.086473487,38381,3312,41693,.095210582,40873,3401,44274,.10110458,40440,3902,44342,.10125986,37964,3923,41887,.095653601,31436,3956,35392,.080821551,31039,3939,34978,.07987614,25014,3576,28590,.065288432,22919,2898,25817,.058955979,17428,2419,19847,.045322824,14584,1739,16323,.037275378,11665,1383,13048,.029796554,7862,960,8822,.020146014,5971,633,6604,.015080965,3372,381,3753,.0085703908,4288,419,4707,.010748955
02,027,3 urban and rural,62637,937140,999777,.071205378,.085858665,.093051128,.093556337,.090739109,.087878421,.080745712,.08026766,.064713694,.05958879,.04795482,.040749319,.03438149,.023479804,.018937254,.011719802,.015172619,.042361654,.067771383,.075412452,.08348912,.090150096,.084414758,.08711908,.087590978,.082980923,.07221809,.064141423,.051109862,.039893281,.027351761,.020055538,.011615877,.01232372,66729,2653,69382,.069397479,80462,4245,84707,.084725894,87202,4724,91926,.091946505,87675,5230,92905,.09292572,85035,5647,90682,.090702228,82354,5287,87641,.087660551,75670,5457,81127,.081145093,75222,5486,80708,.080726005,60646,5198,65844,.065858684,55843,4524,60367,.060380466,44940,4018,48958,.048968919,38188,3201,41389,.041398231,32220,2499,34719,.034726743,22004,1713,23717,.023722291,17747,1256,19003,.019007239,10983,728,11711,.011713612,14219,772,14991,.014994344
02,028,3 urban and rural,31430,423338,454768,.067323267,.08044342,.085675284,.088491336,.084610328,.079609565,.07484705,.077346236,.065183833,.061124135,.050796214,.046562601,.041807231,.031445958,.025987763,.015836144,.022909638,.041883305,.069540732,.085644133,.10311958,.087702192,.083225012,.082322359,.085138649,.082250148,.070587814,.059611496,.046504911,.036900636,.026177065,.018522531,.010037551,.010831889,28500,1316,29816,.065563098,34055,2186,36241,.079691187,36270,2692,38962,.085674457,37462,3241,40703,.089502782,35819,2756,38575,.084823467,33702,2616,36318,.079860501,31686,2587,34273,.075363703,32744,2676,35420,.077885866,27595,2585,30180,.066363506,25876,2219,28095,.061778754,21504,1874,23378,.051406432,19712,1462,21174,.046560004,17699,1160,18859,.041469496,13312,823,14135,.031081783,11002,582,11584,.025472328,6704,315,7019,.015434244,9699,340,10039,.022074992
02,029,3 urban and rural,44913,476260,521173,.070054866,.085333847,.091333784,.093855679,.090499565,.085793734,.076559611,.079526424,.067040995,.059359793,.046401642,.041039132,.035591062,.026172983,.02149068,.012861894,.01708431,.055485405,.078747995,.084551506,.089675099,.1011607,.09346316,.083580203,.079160802,.077193923,.062915839,.052498665,.042105775,.034213979,.023044048,.018576076,.010635715,.012991113,33364,2492,35856,.068798654,40641,3537,44178,.084766477,43499,3797,47296,.090749137,44700,4028,48728,.093496785,43101,4543,47644,.091416858,40860,4198,45058,.08645498,36462,3754,40216,.077164397,37875,3555,41430,.079493761,31929,3467,35396,.067916028,28271,2826,31097,.059667327,22099,2358,24457,.046926837,19545,1891,21436,.041130297,16951,1537,18488,.035473824,12465,1035,13500,.025903108,10235,834,11069,.021238629,6126,478,6604,.012671417,8137,583,8720,.016731488
02,030,3 urban and rural,25129,356827,381956,.07886716,.080586962,.084406078,.084683172,.091411807,.085342787,.078821979,.078737646,.065927945,.060768522,.049771998,.043242153,.036278591,.025830235,.021372592,.013421121,.020529255,.041390561,.064481601,.081200935,.096849829,.091497608,.085482717,.085686617,.087317772,.084208377,.075135082,.064124785,.044550922,.0353247,.022734223,.016668366,.010806402,.012539504,28142,1040,29182,.076401472,28756,1620,30376,.079527482,30118,2040,32158,.084192947,30217,2434,32651,.08548367,32618,2299,34917,.091416292,30453,2148,32601,.085352764,28126,2153,30279,.079273529,28096,2194,30290,.079302326,23525,2116,25641,.067130767,21684,1888,23572,.061713915,17760,1611,19371,.050715264,15430,1120,16550,.043329597,12945,888,13833,.036216214,9217,571,9788,.025625989,7626,419,8045,.021062635,4789,272,5061,.013250217,7325,315,7640,.020002304
